,long_quote_id,lead_id,last_utm_source,has_been_proposed_formulas,has_chosen_formula,has_subscribed_online,submitted_at,effective_start_date,rbs_result,provider,product_third_party,product_intermediate,product_all_risks,annual_price_third_party,annual_price_intermediate,annual_price_all_risks,chosen_formula,chosen_product,policy_subscribed_at,contract_id,payment_frequency,main_driver_age,main_driver_gender,main_driver_licence_age,main_driver_bonus,vehicle_age,vehicle_class,vehicle_group,vehicle_region,has_secondary_driver,has_subscribed
137,-5881827169898369239,-1520246130437720248,,True,False,False,2021-09-01 13:21:49 UTC,2021-09-02,,provider_A,third_party_product_1,intermdiate_product_1,all_risks_product_1,medium,high,medium,,,,,,21-24,F,03-06,064-084,10-14,I-K,31-32,Basse-Normandie,False,False
138,1749804630706981367,-3203237134678267228,,True,False,False,2021-09-01 07:22:03 UTC,2021-10-01,,provider_A,third_party_product_1,intermdiate_product_1,all_risks_product_1,low,high,medium,,,,,,30-39,M,07-14,051-063,15-19,O-R,33-34,Ile-De-France,False,False
139,-1659950298922574597,-7527561331400089273,,True,True,False,2021-09-01 13:02:37 UTC,2021-09-01,,provider_A,third_party_product_1,intermdiate_product_1,all_risks_product_1,low,low,low,third party,third_party_product_1,,,,40-59,F,15+,050,20+,I-K,29-30,Aquitaine,True,True
140,2087231051895064822,-1016539975059493898,,True,False,False,2021-09-01 15:53:04 UTC,2021-09-03,,provider_A,third_party_product_1,intermdiate_product_2,all_risks_product_2,low,low,low,,,,,,40-59,F,15+,050,10-14,L-N,31-32,Languedoc-Roussillon,False,False
141,-6313279569032856396,3062788550702051298,,True,False,False,2021-09-01 17:43:07 UTC,2021-09-05,,provider_A,third_party_product_1,intermdiate_product_1,all_risks_product_1,low,low,low,,,,,,40-59,M,15+,050,15-19,O-R,33-34,Basse-Normandie,False,False
142,-3825094702518287585,7959752038005450561,,True,False,False,2021-09-01 20:31:46 UTC,2021-10-01,,provider_A,third_party_product_1,intermdiate_product_1,all_risks_product_1,low,low,low,,,,,,40-59,M,15+,050,10-14,L-N,31-32,Provence-Alpes-Cote D'azur,False,False
143,-5121506357133023110,-4698442113793115374,,True,False,False,2021-09-01 01:33:29 UTC,2021-11-15,,provider_A,third_party_product_1,intermdiate_product_1,all_risks_product_1,low,low,low,,,,,,40-59,M,15+,050,03-05,O-R,31-32,Limousin,False,False
144,8638063023618935017,5998830631586423768,,True,False,False,2021-09-01 08:13:32 UTC,2021-09-15,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,40-59,M,15+,051-063,03-05,I-K,31-32,Provence-Alpes-Cote D'azur,False,False
145,389243394733718722,588828461978540622,,True,False,False,2021-09-01 07:20:32 UTC,2021-09-03,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,medium,medium,,,,,,21-24,M,03-06,064-084,00,,,Alsace,False,False
146,-8359020300859926653,176937019561473205,,True,False,False,2021-09-01 07:19:01 UTC,2021-09-20,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,30-39,M,07-14,050,03-05,L-N,33-34,Haute-Normandie,True,False
147,-5384805919723075568,-6854162830955761584,,True,False,False,2021-09-01 07:43:47 UTC,2021-10-01,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,25-29,M,07-14,051-063,20+,O-R,33-34,Limousin,False,False
148,1963839538332714574,-37887212715412343,,True,False,False,2021-09-01 13:14:20 UTC,2021-09-09,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,30-39,F,02,085-099,00,I-K,29-30,Franche-Comte,True,False
149,-4179030886801399763,-4849942830664494555,,True,False,False,2021-09-01 08:54:20 UTC,2021-09-01,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,21-24,M,03-06,085-099,15-19,L-N,31-32,Bretagne,False,False
150,3149748869919705240,-6112737108504700624,,True,False,False,2021-09-01 12:37:04 UTC,2021-10-01,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,40-59,M,15+,050,15-19,A-E,27-28,Ile-De-France,False,False
151,-8209739180178659803,-7272054314491483977,,True,False,False,2021-09-01 14:22:55 UTC,2021-09-10,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,30-39,M,15+,050,01-02,A-E,27-28,Alsace,False,False
152,2851497627954022861,3649610584059450109,,True,True,False,2021-09-01 12:00:49 UTC,2021-09-01,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,third party,third_party_product_2,,,,40-59,M,15+,064-084,20+,F-H,27-28,Ile-De-France,False,False
153,-5654320039001941075,-6137768406497426863,,True,False,False,2021-09-01 08:49:58 UTC,2021-10-28,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,medium,,,,,,25-29,M,03-06,085-099,06-09,I-K,31-32,Limousin,False,False
154,-949440623384196529,7562646454249818083,,True,False,False,2021-09-01 14:25:57 UTC,2021-09-02,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,medium,high,,,,,,21-24,M,02,085-099,15-19,L-N,35+,Provence-Alpes-Cote D'azur,False,False
155,6684677835591521671,-469558277161168327,,True,False,False,2021-09-01 08:18:35 UTC,2021-09-30,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,25-29,M,07-14,085-099,15-19,O-R,35+,Pays De La Loire,False,False
156,-8754008139241700117,-3135525293212279063,,True,False,False,2021-09-01 12:42:25 UTC,2021-09-12,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,30-39,M,07-14,085-099,15-19,F-H,29-30,Picardie,False,False
157,-3481004396265419169,6007475069273989421,,True,False,False,2021-09-01 10:00:08 UTC,2021-09-10,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,medium,medium,,,,,,21-24,M,03-06,085-099,10-14,O-R,35+,Bourgogne,False,False
158,-637586293033574170,3242539650496871024,,True,False,False,2021-09-01 11:39:44 UTC,2021-09-05,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,40-59,F,15+,050,15-19,L-N,31-32,Nord-Pas-De-Calais,False,False
159,-8015677304209150120,-8771972859625717324,,True,False,False,2021-09-01 12:33:39 UTC,2021-11-01,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,40-59,M,15+,050,06-09,L-N,31-32,Pays De La Loire,False,False
160,-4310540011357878911,-8063146022897218044,,True,False,False,2021-09-01 13:32:13 UTC,2021-09-01,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,medium,,,,,,21-24,M,02,085-099,10-14,F-H,29-30,Ile-De-France,False,False
161,-8842692409398393322,8531614789397823430,,True,False,False,2021-09-01 14:05:56 UTC,2021-09-02,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,30-39,M,15+,050,20+,L-N,31-32,Bretagne,False,False
162,-8925097779584318472,6007475069273989421,,True,False,False,2021-09-01 07:23:05 UTC,2021-09-10,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,medium,medium,,,,,,25-29,M,03-06,085-099,20+,L-N,33-34,Bourgogne,False,False
163,3126790200067390385,-3099830515870702518,,True,False,False,2021-09-01 11:53:34 UTC,2021-12-01,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,30-39,F,07-14,051-063,03-05,I-K,31-32,Midi-Pyrenees,True,False
164,-9216176953371921484,821598080177627291,,True,True,False,2021-09-01 06:44:04 UTC,2021-09-05,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,all risks,all_risks_product_3,,,,25-29,M,07-14,064-084,00,,,Ile-De-France,False,False
165,5674281215773869931,8359125747626897999,,True,False,False,2021-09-01 08:24:12 UTC,2021-09-01,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,60+,M,15+,050,06-09,O-R,33-34,Languedoc-Roussillon,False,False
166,7080216851204420555,4485353164247813118,,True,False,False,2021-09-01 07:52:48 UTC,2021-09-01,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,medium,,,,,,25-29,M,02,085-099,15-19,L-N,33-34,Aquitaine,False,False
167,-9119982380648145513,3241476811668599047,,True,False,False,2021-09-01 10:10:35 UTC,2021-10-01,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,25-29,M,07-14,051-063,00,L-N,33-34,Aquitaine,False,False
168,-5322566398665113617,-5969915777934956375,,True,False,False,2021-09-01 13:32:00 UTC,2021-09-06,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,40-59,F,15+,051-063,03-05,O-R,33-34,Nord-Pas-De-Calais,False,False
169,-563026373838988691,1529852723897647399,,True,False,False,2021-09-01 12:51:17 UTC,2021-10-01,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,40-59,M,15+,050,10-14,I-K,31-32,Alsace,True,False
170,6421957632195408127,-1177960804676765647,,True,False,False,2021-09-01 08:45:52 UTC,2021-10-01,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,40-59,M,15+,050,06-09,L-N,31-32,Rhone-Alpes,False,False
171,-1760548278887298972,-3998135482041141517,,True,False,False,2021-09-01 06:28:05 UTC,2021-09-02,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,40-59,F,15+,064-084,06-09,L-N,31-32,Ile-De-France,True,False
172,9080140327366106324,8391748248057792137,,True,False,False,2021-09-01 00:21:34 UTC,2021-09-12,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,21-24,F,03-06,085-099,15-19,I-K,31-32,Ile-De-France,False,False
173,-3178574624119786229,2509504582212801760,,True,False,False,2021-09-01 12:49:56 UTC,2021-09-10,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,40-59,M,15+,050,06-09,I-K,27-28,Lorraine,False,False
174,604315731469275345,-8237129991171486646,,True,False,False,2021-09-01 02:41:11 UTC,2021-09-01,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,21-24,M,03-06,085-099,15-19,I-K,27-28,Rhone-Alpes,False,False
175,-5492840485136641055,-1464299264870784433,,True,False,False,2021-09-01 10:26:13 UTC,2021-10-01,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,30-39,F,15+,051-063,06-09,L-N,31-32,Aquitaine,False,False
176,306371255179477989,-2147954039269870872,,True,False,False,2021-09-01 05:31:21 UTC,2021-09-04,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,medium,,,,,,25-29,M,07-14,064-084,06-09,L-N,35+,Ile-De-France,False,False
177,-5401442329771024024,8591155785632608522,,True,False,False,2021-09-01 14:07:29 UTC,2021-09-02,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,40-59,M,15+,050,15-19,F-H,27-28,Provence-Alpes-Cote D'azur,False,False
178,3686272630240273587,6816353717622868224,,True,False,False,2021-09-01 09:52:03 UTC,2021-09-03,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,medium,medium,,,,,,21-24,M,03-06,085-099,00,I-K,31-32,Provence-Alpes-Cote D'azur,False,False
179,8968575912208823742,-6463833659358388421,,True,False,False,2021-09-01 14:00:10 UTC,2021-10-22,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,25-29,M,07-14,064-084,15-19,I-K,29-30,Picardie,False,False
180,-1301524791104072972,-3274437945793143373,,True,False,False,2021-09-01 10:49:33 UTC,2021-11-30,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,40-59,M,15+,050,10-14,L-N,33-34,Bretagne,True,False
181,-8033403851226276762,3044518499501803863,,True,False,False,2021-09-01 12:36:29 UTC,2021-10-01,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,40-59,M,15+,050,01-02,F-H,29-30,Bourgogne,False,False
182,-2640386034266101997,-2359817727400821591,,True,False,False,2021-09-01 14:26:33 UTC,2021-10-01,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,30-39,F,07-14,064-084,15-19,I-K,29-30,Languedoc-Roussillon,False,False
183,6632044024840598446,6007475069273989421,,True,False,False,2021-09-01 10:18:15 UTC,2021-09-10,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,high,high,,,,,,21-24,M,03-06,085-099,10-14,O-R,35+,Bourgogne,False,False
184,-6723998982154034577,3693138081682025622,,True,False,False,2021-09-01 14:35:36 UTC,2021-09-30,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,60+,M,07-14,064-084,20+,A-E,27-28,Aquitaine,False,False
185,-4841880184955776305,-8604838135720654997,,True,False,False,2021-09-01 08:55:49 UTC,2021-09-30,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,30-39,M,15+,064-084,01-02,I-K,29-30,Midi-Pyrenees,False,False
186,3038330465623866784,-5929593420987133869,,True,False,False,2021-09-01 08:44:07 UTC,2021-09-03,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,30-39,F,07-14,051-063,00,,,Haute-Normandie,False,False
187,8800951072098981127,-4899877673319431749,,True,False,False,2021-09-01 17:15:01 UTC,2021-09-01,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,30-39,M,07-14,085-099,03-05,I-K,31-32,Basse-Normandie,False,False
188,5418976387634012045,6007475069273989421,,True,False,False,2021-09-01 07:21:53 UTC,2021-09-10,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,medium,medium,,,,,,21-24,M,03-06,085-099,20+,L-N,33-34,Bourgogne,False,False
189,-5936806261945765415,5059117658951942431,,True,False,False,2021-09-01 10:37:58 UTC,2021-09-01,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,25-29,M,07-14,064-084,10-14,O-R,35+,Lorraine,False,False
190,-508925068908784751,-7936880582545236962,,True,False,False,2021-09-01 05:45:06 UTC,2021-10-01,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,60+,M,15+,050,06-09,L-N,31-32,Lorraine,False,False
191,7295493635298187864,4864065490631433717,,True,True,False,2021-09-01 08:27:29 UTC,2021-09-24,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,intermediate,intermdiate_product_3,,,,60+,F,15+,064-084,15-19,A-E,27-28,Provence-Alpes-Cote D'azur,False,False
192,-6897449083426529133,4137917763852940465,,True,False,False,2021-09-01 04:28:24 UTC,2021-09-04,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,25-29,F,07-14,064-084,01-02,,,Pays De La Loire,False,False
193,-2244647424104899623,4006967237071185104,,True,False,False,2021-09-01 13:47:47 UTC,2021-09-12,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,30-39,F,07-14,085-099,06-09,F-H,29-30,Aquitaine,False,False
194,-7637190494051724318,6007475069273989421,,True,False,False,2021-09-01 07:17:23 UTC,2021-09-10,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,high,high,,,,,,21-24,M,03-06,085-099,00,O-R,35+,Bourgogne,False,False
195,-3419148005183876333,-9177531229802681900,,True,False,False,2021-09-01 12:21:46 UTC,2021-09-01,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,25-29,F,03-06,064-084,15-19,I-K,31-32,Aquitaine,False,False
196,-617010715630332204,-512667287280832659,,True,False,False,2021-09-01 06:52:13 UTC,2021-09-04,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,25-29,F,03-06,064-084,06-09,F-H,29-30,Lorraine,False,False
197,-4165164792828245048,6007475069273989421,,True,False,False,2021-09-01 07:19:58 UTC,2021-09-10,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,medium,medium,,,,,,21-24,M,03-06,085-099,20+,L-N,33-34,Bourgogne,False,False
198,8236515659252705720,-755562424467869453,,True,False,False,2021-09-01 09:48:40 UTC,2021-10-24,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,40-59,M,15+,050,06-09,L-N,31-32,Ile-De-France,False,False
199,-235613656644909870,5857697844912236472,,True,False,False,2021-09-01 14:28:21 UTC,2021-11-10,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,30-39,M,15+,064-084,00,,,Rhone-Alpes,False,False
200,-679977154681552324,-1996237798231284504,,True,False,False,2021-09-01 04:54:46 UTC,2021-10-01,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,25-29,M,03-06,085-099,15-19,O-R,33-34,Poitou-Charentes,False,False
201,-1661108069719507274,-1697758433507240812,,True,False,False,2021-09-01 03:34:14 UTC,2021-09-19,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,30-39,M,15+,050,06-09,L-N,33-34,Pays De La Loire,False,False
202,3864884947472869119,-3781028894007564365,,True,False,False,2021-09-01 03:59:31 UTC,2021-09-15,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,60+,M,15+,050,03-05,F-H,29-30,Languedoc-Roussillon,False,False
203,-38135256765554224,6007475069273989421,,True,False,False,2021-09-01 07:14:00 UTC,2021-09-10,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,medium,medium,,,,,,21-24,M,03-06,085-099,20+,L-N,33-34,Bourgogne,False,False
204,-2397744173556366072,620162374119816579,,True,True,False,2021-09-01 10:08:51 UTC,2021-10-01,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,third party,third_party_product_2,,,,30-39,M,07-14,085-099,15-19,I-K,29-30,Poitou-Charentes,False,False
205,-2299901461796999285,-1645447462927046198,,True,False,False,2021-09-01 05:23:54 UTC,2021-09-10,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,40-59,M,15+,050,15-19,I-K,29-30,Provence-Alpes-Cote D'azur,False,False
206,-3794745081900323298,4658026190170906337,,True,False,False,2021-09-01 08:31:08 UTC,2021-11-05,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,21-24,F,03-06,085-099,01-02,F-H,29-30,Ile-De-France,False,False
207,-4012952760844911006,-9060569651055611579,,True,False,False,2021-09-01 05:24:31 UTC,2021-09-01,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,40-59,F,07-14,064-084,15-19,L-N,31-32,Nord-Pas-De-Calais,False,False
208,-7199092724805321160,8131121133296834948,,True,False,False,2021-09-01 08:05:48 UTC,2021-09-01,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,30-39,M,15+,050,06-09,I-K,29-30,Bourgogne,False,False
209,6423931679636266828,6007475069273989421,,True,False,False,2021-09-01 07:19:40 UTC,2021-09-10,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,medium,medium,,,,,,21-24,M,03-06,085-099,20+,L-N,33-34,Bourgogne,False,False
210,-6732116321284371706,6504304309458841930,,True,False,False,2021-09-01 13:58:52 UTC,2021-09-02,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,medium,,,,,,21-24,M,02,085-099,15-19,F-H,31-32,Rhone-Alpes,False,False
211,-1556128307776225623,4973286652914425236,,True,False,False,2021-09-01 05:14:00 UTC,2021-09-01,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,25-29,M,03-06,064-084,03-05,F-H,27-28,Pays De La Loire,False,False
212,5182444404609851296,2515669084195146135,,True,False,False,2021-09-01 05:41:38 UTC,2021-10-01,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,60+,M,15+,050,20+,O-R,31-32,Rhone-Alpes,False,False
213,1380911091902711023,8121377853511196332,,True,False,False,2021-09-01 16:46:25 UTC,2021-09-30,,provider_B,third_party_product_3,intermdiate_product_4,all_risks_product_4,low,low,low,,,,,,40-59,F,15+,050,10-14,I-K,31-32,Auvergne,False,False
214,-4185126590708820594,-5494356431489739907,,True,False,False,2021-09-01 18:48:59 UTC,2021-09-01,,provider_B,third_party_product_3,intermdiate_product_4,all_risks_product_4,low,low,low,,,,,,30-39,M,07-14,064-084,03-05,F-H,29-30,Languedoc-Roussillon,False,False
215,3025477030012963059,6703284823187973494,,True,False,False,2021-09-01 18:06:26 UTC,2021-09-15,,provider_B,third_party_product_3,intermdiate_product_4,all_risks_product_4,low,low,low,,,,,,21-24,M,03-06,064-084,06-09,I-K,29-30,Basse-Normandie,False,False
216,2795964109767445670,-2653219277836130248,,True,False,False,2021-09-01 18:16:43 UTC,2021-12-01,,provider_B,third_party_product_3,intermdiate_product_4,all_risks_product_4,low,low,low,,,,,,30-39,F,15+,064-084,10-14,L-N,33-34,Nord-Pas-De-Calais,False,False
217,-4549993821351637547,6657070337790329760,,True,False,False,2021-09-01 19:33:08 UTC,2021-10-22,,provider_B,third_party_product_3,intermdiate_product_4,all_risks_product_4,low,low,low,,,,,,40-59,F,15+,050,06-09,L-N,31-32,Ile-De-France,True,False
218,-6430000758570884514,134716875314067544,,True,False,False,2021-09-01 17:18:47 UTC,2021-09-02,,provider_B,third_party_product_3,intermdiate_product_4,all_risks_product_4,low,low,low,,,,,,21-24,F,03-06,064-084,06-09,F-H,29-30,Ile-De-France,False,False
219,-9078926733964657054,-6371696535221414565,,True,False,False,2021-09-01 18:59:41 UTC,2021-10-01,,provider_B,third_party_product_3,intermdiate_product_4,all_risks_product_4,low,low,low,,,,,,40-59,F,15+,050,10-14,I-K,27-28,Haute-Normandie,False,False
220,-4373315276306914665,3056396125474990416,,True,False,False,2021-09-01 17:33:12 UTC,2021-09-02,,provider_B,third_party_product_3,intermdiate_product_4,all_risks_product_4,low,low,low,,,,,,21-24,F,03-06,085-099,03-05,F-H,29-30,Basse-Normandie,False,False
